廠商\政黨,中國國民黨,民主進步黨,時代力量,無黨及其他
樺鴻鋼鐵有限公司,0.0,0.0,0.0,0.0
樺龍車業有限公司,0.0,0.0,0.0,0.0
橄欖園禮儀有限公司,0.0,0.0,0.0,0.0
橋椿金屬股份有限公司,0.0,200000.0,0.0,0.0
橋正機電股份有限公司,0.0,200000.0,0.0,0.0
機太股份有限公司,0.0,300000.0,0.0,0.0
橡技工業股份有限公司,94500.0,0.0,0.0,0.0
橡木桶洋酒股份有限公司,0.0,0.0,0.0,0.0
橡霖花藝材料股份有限公司,0.0,0.0,0.0,0.0
櫻梅貿易股份有限公司,0.0,0.0,0.0,0.0
櫻花企業社,0.0,0.0,0.0,0.0
櫻鴻實業有限公司,0.0,0.0,0.0,0.0
權亞石材股份有限公司,0.0,0.0,0.0,0.0
權實業股份有限公司,0.0,0.0,0.0,0.0
權德企業有限公司,0.0,0.0,0.0,0.0
權業企業有限公司,0.0,0.0,0.0,0.0
權鋒國際股份有限公司,0.0,0.0,0.0,0.0
欣偉科技股份有限公司,0.0,0.0,0.0,0.0
欣哲企業,0.0,0.0,0.0,0.0
欣大傢俱行,3000.0,0.0,0.0,0.0
欣大園藝噴水工具有限公司,300000.0,0.0,0.0,0.0
欣天成股份有限公司,1000000.0,0.0,0.0,0.0
欣安投資股份有限公司,0.0,0.0,0.0,0.0
欣安藥局,0.0,0.0,0.0,0.0
欣宏工程有限公司,0.0,10000.0,0.0,0.0
欣宏生化科技股份有限公司,80000.0,80000.0,0.0,0.0
欣展寢具實業有限公司,0.0,0.0,0.0,0.0
欣展實業有限公司,0.0,0.0,0.0,0.0
欣平貿易有限公司,0.0,10000.0,0.0,0.0
欣建工業股份有限公司,0.0,300000.0,0.0,0.0
欣建營造股份有限公司,0.0,0.0,0.0,0.0
欣彰工業股份有限公司,200000.0,100000.0,0.0,0.0
欣德營造股份有限公司,0.0,0.0,0.0,0.0
欣恆陽股份有限公司,0.0,0.0,0.0,0.0
欣政貿易股份有限公司,0.0,100000.0,0.0,0.0
欣旺汽車有限公司,0.0,0.0,0.0,0.0
欣晃科技股份有限公司,0.0,0.0,0.0,0.0
欣林天然氣股份有限公司,0.0,0.0,0.0,0.0
欣桃天然氣股份有限公司,0.0,0.0,0.0,0.0
欣榮文創股份有限公司,200000.0,100000.0,0.0,0.0
欣欣企業有限公司,0.0,0.0,0.0,0.0
欣欣化學有限公司,0.0,0.0,0.0,0.0
欣欣生技食品股份有限公司,0.0,0.0,0.0,0.0
欣欣茶莊,0.0,0.0,0.0,0.0
欣泰水電工程行,0.0,0.0,0.0,0.0
欣泰石油氣股份有限公司,0.0,0.0,0.0,0.0
欣泰通運股份有限公司,0.0,100000.0,0.0,0.0
欣漢營造股份有限公司,0.0,0.0,0.0,0.0
欣玓企業行,0.0,0.0,0.0,0.0
欣百齡物流有限公司,200000.0,0.0,0.0,0.0
欣緯股份有限公司,0.0,0.0,0.0,0.0
欣美實業股份有限公司,0.0,0.0,0.0,0.0
欣美彩色印刷廠,0.0,30000.0,0.0,0.0
欣翔企業有限公司,0.0,50000.0,0.0,0.0
欣聲貨櫃屋有限公司,0.0,20000.0,0.0,0.0
欣致企業有限公司,0.0,0.0,0.0,0.0
欣茂塑膠股份有限公司,0.0,140000.0,0.0,0.0
欣茂泰實業有限公司,0.0,0.0,0.0,0.0
欣葉實業股份有限公司,0.0,0.0,0.0,0.0
欣裕紡織有限公司,0.0,0.0,0.0,0.0
欣輝有限公司,0.0,0.0,0.0,0.0
欣農發實業(股)公司,0.0,0.0,0.0,0.0
欣連精密工業有限公司,0.0,0.0,6146.0,0.0
欣達勳企業社,10000.0,0.0,0.0,0.0
欣達文西有限公司,0.0,100000.0,0.0,0.0
欣達有限公司,0.0,0.0,0.0,0.0
欣邑工藝社,0.0,0.0,0.0,0.0
欣邦投資開發股份有限公司,0.0,0.0,0.0,0.0
欣鑫珠寶股份有限公司,0.0,100000.0,0.0,0.0
欣陽電機有限公司,0.0,0.0,0.0,0.0
欣隆建設股份有限公司,0.0,0.0,0.0,0.0
欣隆服裝有限公司,0.0,0.0,0.0,0.0
欣驖企業有限公司,0.0,0.0,0.0,0.0
欣高石油氣股份有限公司,0.0,0.0,0.0,0.0
欽成營造(股)公司,0.0,0.0,0.0,0.0
欽群投資開發股份有限公司,0.0,0.0,0.0,0.0
歇給多媒體國際企業股份有限公司,0.0,0.0,0.0,0.0
歐亞法律事務所,0.0,0.0,0.0,0.0
歐亞科技環保工程有限公司,0.0,10000.0,0.0,0.0
歐典食品工廠(股)公司,0.0,0.0,0.0,0.0
歐典食品工廠股份有限公司,0.0,0.0,0.0,0.0
歐室食品股份有限公司,200000.0,0.0,0.0,0.0
歐強國際股份有限公司,0.0,0.0,0.0,0.0
歐得葆家具有限公司,0.0,100000.0,0.0,0.0
歐明憲企業股份有限公司,0.0,0.0,0.0,0.0
歐榮客車股份有限公司,0.0,100000.0,0.0,0.0
歐樂麗股份有限公司,0.0,6000.0,0.0,0.0
歐瑞福有限公司,0.0,0.0,0.0,0.0
歐科企業有限公司,0.0,100000.0,0.0,0.0
歐立投資股份有限公司,1000000.0,0.0,0.0,0.0
歐立達股份有限公司,0.0,0.0,0.0,0.0
歐美建設股份有限公司,0.0,0.0,0.0,0.0
歐蒂龍實業股份有限公司,200000.0,0.0,0.0,0.0
歐蕾國際股份有限公司,12000.0,0.0,0.0,0.0
歐貿電業有限公司,0.0,0.0,0.0,0.0
歐迪工程有限公司,0.0,0.0,0.0,0.0
歐陸通風設備股份有限公司,0.0,0.0,0.0,0.0
歐陽建設有限公司,0.0,0.0,0.0,0.0
歐馬企業有限公司,0.0,0.0,0.0,0.0
歐麗姿特國際事業有限公司,0.0,0.0,0.0,500.0
歡迎大旅館,0.0,10000.0,0.0,0.0
正中傢飾有限公司,0.0,0.0,0.0,0.0
正五傑機械(股)公司,0.0,0.0,0.0,0.0
正五傑機械股份有限公司,0.0,10000.0,0.0,0.0
正佳工業股份有限公司,0.0,100000.0,0.0,0.0
正佳營造有限公司,0.0,0.0,0.0,0.0
正佳珍食品股份有限公司,0.0,0.0,0.0,0.0
正侑企業有限公司,0.0,0.0,0.0,0.0
正信會計師事務所,0.0,0.0,0.0,0.0
正兆投資股份有限公司,0.0,170000.0,0.0,0.0
正光藥局中正店,0.0,0.0,0.0,0.0
正冠水電工程行,0.0,0.0,0.0,0.0
正合興重工業股份有限公司,0.0,0.0,0.0,0.0
正和鋼鐵股份有限公司,0.0,1000000.0,0.0,0.0
正大尼龍工業股份有限公司,0.0,0.0,0.0,200000.0
正大機械行股份有限公司,20000.0,0.0,0.0,0.0
正如國際出版事業有限公司,0.0,0.0,0.0,0.0
正威營建有限公司,0.0,0.0,0.0,0.0
正威營造有限公司,0.0,0.0,0.0,0.0
正宇鋼鐵企業行,0.0,50000.0,0.0,0.0
正宇鍛造工業有限公司,0.0,0.0,0.0,0.0
正宇鍛造工程有限公司,0.0,0.0,0.0,0.0
正宜豐工程行,0.0,5000.0,0.0,0.0
正宸營造有限公司,0.0,60000.0,0.0,0.0
正峯鐵工廠(股)公司,0.0,0.0,0.0,0.0
正峰企業社,0.0,10000.0,0.0,0.0
正崴精密工業股份有限公司,0.0,0.0,0.0,0.0
正州實業(股)公司,0.0,0.0,0.0,0.0
正州實業股份有限公司,0.0,600000.0,0.0,0.0
正康食品有限公司,100000.0,0.0,0.0,0.0
正弘實業股份有限公司,0.0,10000.0,0.0,0.0
正強煤氣行,0.0,0.0,0.0,0.0
正德鋼模有限公司,0.0,10000.0,0.0,0.0
正德防火工業股份有限公司,100000.0,0.0,0.0,0.0
正心不動產估價事務所,0.0,0.0,0.0,0.0
正心不動產估價師事務所,0.0,0.0,0.0,0.0
正惠心便當工廠,0.0,0.0,0.0,0.0
正意食品股份有限公司,0.0,100000.0,0.0,0.0
正揚溫泉飯店,0.0,0.0,0.0,0.0
正昕建材行,0.0,0.0,0.0,0.0
正晨實業有限公司,0.0,20000.0,0.0,0.0
正楷有限公司,0.0,0.0,0.0,0.0
正樺裝潢材料工程行,0.0,0.0,0.0,0.0
正氧機械工業股份有限公司,0.0,0.0,0.0,0.0
正泰消防企業有限公司,0.0,0.0,0.0,0.0
正泰興業有限公司,0.0,0.0,0.0,0.0
正泰資源開發股份有限公司,0.0,0.0,0.0,0.0
正洋加油站實業有限公司,0.0,0.0,0.0,0.0
正港塑膠股份有限公司,50000.0,0.0,0.0,0.0
正溢工程行,0.0,20000.0,0.0,0.0
正琦科技股份有限公司,0.0,0.0,0.0,0.0
正田企業社,0.0,10000.0,0.0,0.0
正碁國際股份有限公司,0.0,0.0,0.0,0.0
正立特殊鋼(股),0.0,0.0,0.0,0.0
正立特殊鋼(股)公司,0.0,0.0,0.0,0.0
正立特殊鋼股份有限公司,0.0,0.0,0.0,0.0
正統鹿耳門聖母廟管理委員會,0.0,0.0,0.0,0.0
正能紙器工業股份有限公司,0.0,0.0,0.0,0.0
正芳工業有限公司,0.0,0.0,0.0,0.0
正芳營造有限公司,0.0,0.0,0.0,0.0
正芳茶葉貿易有限公司,0.0,0.0,0.0,0.0
正菖塑膠廠有限公司,0.0,0.0,0.0,0.0
正言權業不銹鋼有限公司,0.0,0.0,0.0,0.0
正誠工業有限公司,0.0,0.0,0.0,0.0
正豐塑膠股份有限公司,0.0,0.0,0.0,0.0
正豐機械工業有限公司,100000.0,0.0,0.0,0.0
正豐水電材料,0.0,0.0,0.0,0.0
正豐纖維股份有限公司,0.0,500000.0,0.0,0.0
正超力體育用品社,0.0,0.0,0.0,0.0
正越企業有限公司,200000.0,0.0,0.0,0.0
正輝五金有限公司,0.0,0.0,0.0,0.0
正迪實業有限公司,0.0,10000.0,0.0,0.0
正道交通事業有限公司,0.0,10000.0,0.0,0.0
正銓實業股份有限公司,0.0,0.0,0.0,0.0
正鋒鑄造工業股份有限公司,0.0,0.0,0.0,0.0
正陽國際有限公司,0.0,0.0,0.0,0.0
正陽機械企業股份有限公司,0.0,50000.0,0.0,0.0
正隆工業股份有限公司,0.0,0.0,0.0,0.0
正隆榮園藝資材行,0.0,30000.0,0.0,0.0
正隆股份有限公司,0.0,0.0,0.0,0.0
正龍不銹鋼股份有限公司,0.0,20000.0,0.0,0.0
武岳實業有限公司,0.0,0.0,0.0,0.0
武新機械工程有限公司.廖武夫,0.0,0.0,0.0,0.0
武祥貿易有限公司,0.0,0.0,0.0,0.0
武祥貿易股份有限公司,0.0,0.0,0.0,0.0
武風企業股份有限公司,0.0,0.0,0.0,0.0
殷里企業有限公司,0.0,0.0,0.0,0.0
毅嘉科技股份有限公司,0.0,500000.0,0.0,0.0
毅城企業有限公司,0.0,0.0,0.0,0.0
毅太企業(股)公司,0.0,0.0,0.0,0.0
毅太企業股份有限公司,0.0,0.0,0.0,0.0
毅宜工業(股)公司,0.0,0.0,0.0,0.0
毅宜工業(股)公司.吳建亨,0.0,0.0,0.0,0.0
毅宜工業公司,0.0,0.0,0.0,0.0
毅宜工業股份有限公司,300000.0,0.0,0.0,0.0
毅欣農化有限公司,0.0,0.0,0.0,50000.0
毅泰環保股份有限公司,0.0,50000.0,0.0,0.0
毅泰開發投資股份有限公司,0.0,0.0,0.0,0.0
毅源有限公司,0.0,0.0,0.0,0.0
毅荃企業有限公司,0.0,0.0,0.0,0.0
毅裕纖維股份有限公司,0.0,0.0,0.0,0.0
毅達工程行,0.0,0.0,0.0,0.0
毅遠投資股份有限公司,500000.0,1000000.0,0.0,0.0
毅鋼企業股份有限公司,0.0,200000.0,0.0,0.0
毅鍀企業有限公司,0.0,10000.0,0.0,0.0
毅鴻企業社,0.0,0.0,100000.0,0.0
比歐化學有限公司,0.0,0.0,0.0,0.0
毫克化學股份有限公司,0.0,0.0,0.0,0.0
民偉視訊工程有限公司,0.0,0.0,0.0,0.0
民儒營造有限公司,0.0,0.0,0.0,0.0
民基加油站股份有限公司,0.0,20000.0,0.0,0.0
民安化學工業(股),0.0,0.0,0.0,0.0
民安化學工業股份有限公司,20000.0,0.0,0.0,0.0
民富興實業股份有限公司,0.0,0.0,0.0,0.0
民富興業股份有限公司,0.0,0.0,0.0,0.0
民峰實業股份有限公司,0.0,500000.0,0.0,0.0
民旭工業股份有限公司,0.0,0.0,0.0,0.0
民益實業有限公司,0.0,0.0,0.0,0.0
民祥建設有限公司,0.0,0.0,0.0,0.0
民興機車行,0.0,0.0,0.0,0.0
民興貿易(股)公司,0.0,0.0,0.0,0.0
民視傳播企業行,0.0,0.0,0.0,0.0
民豐汽車事業股份有限公司,0.0,0.0,0.0,0.0
民鈿有限公司,0.0,0.0,0.0,0.0
水將淨化科技有限公司,0.0,60000.0,0.0,0.0
水果林工作室,0.0,0.0,0.0,0.0
水生鋼鐵股份有限公司,0.0,0.0,0.0,0.0
水美開發實業股份有限公司,200000.0,250000.0,0.0,0.0
水蓮親家開發有限公司,0.0,0.0,0.0,60000.0
水靈科技(股),0.0,0.0,0.0,0.0
水靈科技股份有限公司,0.0,0.0,0.0,0.0
水騏有限公司,0.0,0.0,650000.0,0.0
永三和企業有限公司,0.0,30000.0,0.0,0.0
永亮投資有限公司,0.0,0.0,0.0,0.0
永任投資股份有限公司,500000.0,600000.0,0.0,0.0
永佶船舶機械有限公司,0.0,20000.0,0.0,0.0
永值企業有限公司,0.0,10000.0,0.0,0.0
永傑實業有限公司,0.0,0.0,0.0,0.0
永傑機械有限公司,0.0,15000.0,0.0,0.0
永元電機股份有限公司,0.0,0.0,0.0,0.0
永全事業股份有限公司,0.0,10000.0,0.0,0.0
永全懋股份有限公司,0.0,0.0,0.0,0.0
永全汽車股份有限公司,0.0,10000.0,0.0,0.0
永全精密塑膠模具有限公司,0.0,0.0,0.0,10000.0
永全證券股份有限公司,0.0,0.0,0.0,0.0
永全鎰塑膠有限公司,0.0,0.0,0.0,0.0
永全餐飲股份有限公司,0.0,0.0,0.0,0.0
永冠成工程有限公司,0.0,0.0,0.0,0.0
永冠鑄造工廠股份有限公司,0.0,600000.0,0.0,0.0
永凱盛興業有限公司,50000.0,0.0,0.0,0.0
永利環保工程企業公司,0.0,0.0,0.0,0.0
永利環保工程企業有限公司,0.0,0.0,0.0,0.0
永利環保科技股份有限公司,0.0,0.0,0.0,0.0
永吉企業股份有限公司,0.0,0.0,214900.0,0.0
永吉優有限公司,0.0,0.0,0.0,0.0
永吉造紙股份有限公司,0.0,0.0,0.0,0.0
永吉餐廳,0.0,5000.0,0.0,0.0
永和國際開發股份有限公司,0.0,0.0,0.0,0.0
永和禮儀有限公司,0.0,0.0,0.0,0.0
永壹行,0.0,0.0,0.0,0.0
永大企業社,0.0,0.0,0.0,0.0
永婕經典婚紗股份有限公司,0.0,0.0,0.0,0.0
永安機電工業股份有限公司,0.0,0.0,0.0,0.0
永安產後護理之家,0.0,0.0,0.0,0.0
永安眼科診所,0.0,0.0,0.0,0.0
永安豪農產加工股份有限公司,0.0,0.0,0.0,0.0
永安鐵櫃家具(股)公司,0.0,0.0,0.0,0.0
永安鮮花店,0.0,30000.0,0.0,0.0
永家實業股份有限公司,0.0,0.0,0.0,0.0
永家興實業有限公司,0.0,50000.0,0.0,0.0
永富五金器材有限公司,0.0,0.0,0.0,0.0
永富開發股份有限公司,0.0,0.0,0.0,0.0
永寬化學股份有限公司,0.0,6000.0,0.0,0.0
永專消防企業有限公司,0.0,0.0,0.0,0.0
永岦鍛造工業股份有限公司,0.0,30000.0,0.0,0.0
永川工程有限公司,16800.0,0.0,0.0,0.0
永州企業有限公司,0.0,0.0,0.0,0.0
永年發機械工業有限公司,20000.0,0.0,0.0,0.0
永康牙醫診所,0.0,0.0,0.0,0.0
永康生活事業股份有限公司,0.0,0.0,0.0,0.0
永康醫療器材行,0.0,0.0,0.0,0.0
永建礦業股份有限公司,0.0,20000.0,0.0,0.0
永建裕企業股份有限公司,0.0,0.0,0.0,0.0
永強化工股份有限公司,0.0,0.0,0.0,0.0
永強營造有限公司,0.0,0.0,0.0,0.0
永弼儀貿易有限公司,0.0,0.0,0.0,0.0
永恆機電工業股份有限公司,0.0,0.0,0.0,0.0
永恆營造股份有限公司,0.0,300000.0,0.0,0.0
永悅實業有限公司,0.0,0.0,0.0,0.0
永悅工業有限公司,0.0,0.0,0.0,0.0
永悅工業股份有限公司,0.0,0.0,0.0,0.0
永慶加油站股份有限公司永勝加油站,0.0,0.0,0.0,0.0
永慶房屋仲介股份有限公司,300000.0,1100000.0,0.0,0.0
永慶房屋公司,0.0,0.0,0.0,0.0
永慶汽車企業股份有限公司,0.0,0.0,0.0,0.0
永承工程顧問有限公司,0.0,0.0,0.0,0.0
永捷高分子工業股份有限公司,0.0,100000.0,0.0,0.0
永新企業股份有限公司,0.0,0.0,0.0,0.0
永新工程行,0.0,0.0,0.0,0.0
永旭保險經紀人股份有限公司,100000.0,0.0,0.0,0.0
永旺國際物流股份有限公司,0.0,0.0,0.0,0.0
永昇土木包工業,10000.0,0.0,0.0,0.0
永昌食品原料行,0.0,50000.0,0.0,0.0
永明企業社,0.0,0.0,0.0,0.0
永春加油站股份有限公司,0.0,0.0,0.0,0.0
永春投資股份有限公司,50000.0,0.0,0.0,0.0
永春貿易有限公司,0.0,0.0,0.0,0.0
永晉加油站有限公司,0.0,0.0,0.0,0.0
永晟實業股份有限公司,0.0,0.0,0.0,0.0
永晟鋼鐵股份有限公司,0.0,0.0,0.0,0.0
永暉油脂股份有限公司,0.0,0.0,0.0,0.0
永暘實業有限公司,0.0,0.0,0.0,0.0
永有投資有限公司,0.0,0.0,0.0,0.0
永村土木包工業,0.0,10000.0,0.0,0.0
永業托吊有限公司,0.0,0.0,0.0,0.0
永業旅行社股份有限公司,0.0,0.0,0.0,0.0
永榮實業股份有限公司,0.0,0.0,0.0,0.0
永樂國際實業股份有限公司,0.0,0.0,0.0,0.0
永權實業有限公司,0.0,0.0,0.0,0.0
永欣益股份有限公司,0.0,0.0,0.0,0.0
永泰清潔商號,0.0,0.0,0.0,0.0
永浚不動產有限公司,0.0,20000.0,0.0,0.0
永源化工原料股份有限公司,100000.0,0.0,0.0,0.0
永瀚國際企業有限公司,1200000.0,600000.0,0.0,0.0
永炬企業(股)公司,0.0,0.0,0.0,0.0
永炬企業股份有限公司,0.0,0.0,0.0,0.0
永琪不動產有限公司,0.0,2000.0,0.0,0.0
永瑄股份有限公司,0.0,0.0,0.0,0.0
永登豐企業有限公司,0.0,30000.0,0.0,0.0
永發企業社,0.0,0.0,0.0,0.0
永發紙業股份有限公司,0.0,0.0,0.0,0.0
永盈全工程行,0.0,0.0,0.0,0.0
永盈建設股份有限公司,0.0,0.0,0.0,0.0
永盈投資股份有限公司,0.0,0.0,0.0,0.0
永盛工程企業行,0.0,0.0,0.0,0.0
永盛管理顧問有限公司,0.0,0.0,0.0,0.0
永祺國際商行,0.0,0.0,0.0,10000.0
永祺車業股份有限公司,0.0,0.0,0.0,0.0
永福橡膠股份有限公司,0.0,0.0,0.0,0.0
永福開發有限公司,120000.0,0.0,0.0,0.0
永純化學工業股份有限公司,0.0,0.0,0.0,100000.0
永紘工程有限公司,0.0,250000.0,0.0,0.0
永紡企業股份有限公司,0.0,200000.0,0.0,0.0
永續鷹架企業有限公司,0.0,100000.0,0.0,0.0
永美塑膠有限公司,0.0,0.0,0.0,0.0
永翔洗衣企業有限公司,0.0,0.0,0.0,0.0
永翰投資股份有限公司,2000000.0,0.0,0.0,0.0
永聚企業有限公司,0.0,0.0,0.0,0.0
永聯物流開發股份有限公司,0.0,100000.0,0.0,0.0
永興土木包工業,0.0,0.0,0.0,0.0
永興塑膠股份有限公司,0.0,0.0,0.0,0.0
永興室內裝修工程行,0.0,0.0,0.0,0.0
永興科有限公司,0.0,10000.0,0.0,0.0
永興證券股份有限公司台中分公司,0.0,0.0,0.0,0.0
永芳塑膠有限公司,50000.0,0.0,0.0,0.0
永苓電子股份有限公司,100000.0,0.0,0.0,0.0
永英有限公司,200000.0,0.0,0.0,0.0
永荃茶行,0.0,0.0,0.0,0.0
永華春育樂有限公司,0.0,100000.0,0.0,0.0
永衡建材有限公司,0.0,500000.0,0.0,500000.0
永裕不鏽鋼門窗工程行,0.0,0.0,0.0,0.0
永覲工業股份有公司,0.0,0.0,0.0,0.0
永覲工業股份有限公司,100000.0,0.0,0.0,0.0
永記造漆工業股份有限公司,0.0,0.0,0.0,0.0
永豐化學工業股份有限公司,0.0,0.0,0.0,0.0
永豐咖啡蛋糕有限公司,0.0,0.0,0.0,0.0
永豐工業原料行,0.0,6000.0,0.0,0.0
永豐建材股份有限公司,0.0,0.0,0.0,0.0
永豐裕資產管理股份有限公司,0.0,0.0,0.0,0.0
永豐順營造有限公司,200000.0,0.0,0.0,0.0
永豐餘工業用紙(股)公司,0.0,0.0,0.0,0.0
永豐餘工業用紙(股)公司.鍾弘治,0.0,0.0,0.0,0.0
永豐餘工業用紙(股)公司新屋廠,0.0,0.0,0.0,0.0
永豐餘工業用紙廠,0.0,0.0,0.0,0.0
永豐餘工業用紙股份有限公司,0.0,0.0,0.0,0.0
永豐餘工業用紙股份有限公司新屋廠,0.0,0.0,0.0,0.0
永豐餘工業用紙（股）公司,0.0,0.0,0.0,0.0
永豐餘工業紙（股）公司,0.0,0.0,0.0,0.0
永豐餘投資控股股份有限公司,0.0,0.0,0.0,0.0
永豐餘消費品實業,0.0,0.0,0.0,0.0
永豐餘消費品實業(股)公司,0.0,0.0,0.0,0.0
永豐餘消費品實業(股)公司楊梅廠,0.0,0.0,0.0,0.0
永豐餘消費品實業股份有限公司,0.0,0.0,0.0,0.0
永豐餘消費品實業股份有限公司楊梅廠,0.0,0.0,0.0,0.0
永豐餘消費品實業（股）公司,0.0,0.0,0.0,0.0
永豐餘消費實業(股)公司(楊梅廠),0.0,0.0,0.0,0.0
永豐餘消費實業股份有限公司楊梅廠,0.0,0.0,0.0,0.0
永豐餘造紙(股)公司,0.0,0.0,0.0,0.0
永豐餘造紙工業股份有限公司,0.0,0.0,0.0,0.0
永豐餘造紙股份有限公司,0.0,0.0,0.0,0.0
永豐餘造紙（股）公司,0.0,0.0,0.0,0.0
永輝興電機工業股份有限公司,0.0,300000.0,0.0,0.0
永輪工業股份有限公司,0.0,0.0,0.0,0.0
永農整合展覽事業有限公司,0.0,0.0,0.0,0.0
永通投資股份有限公司,200000.0,0.0,0.0,0.0
永連鴻建設有限公司,0.0,10000.0,0.0,0.0
永進投資股份有限公司,600000.0,0.0,0.0,0.0
永進機械工業(股),0.0,0.0,0.0,0.0
永進機械工業股份有限公司,0.0,0.0,0.0,0.0
永進營造股份有限公司,0.0,100000.0,0.0,0.0
永進興不銹鋼有限公司,0.0,50000.0,0.0,0.0
永達保險經紀人股份有限公司,500000.0,0.0,0.0,300000.0
永達測量有限公司,0.0,0.0,0.0,0.0
永銓國際有限公司,0.0,10000.0,0.0,0.0
永錡彭厝加油站股份有限公司,500000.0,0.0,0.0,0.0
永鎮建設股份有限公司,0.0,0.0,0.0,0.0
永鎰廢紙行,0.0,50000.0,0.0,0.0
永鎰晟企業有限公司,0.0,5000.0,0.0,0.0
永鑫多媒體股份有限公司,0.0,0.0,0.0,0.0
永鑫實業社,0.0,0.0,0.0,0.0
永鑫汽車租賃有限公司,0.0,0.0,0.0,20000.0
永陞建設股份有限公司,0.0,0.0,0.0,0.0
永隆空油壓機械有限公司,0.0,100000.0,0.0,0.0
永雄事業有限公司,0.0,0.0,0.0,0.0
永霖不動產經紀有限公司,0.0,0.0,0.0,0.0
永霖實業有限公司,0.0,0.0,0.0,0.0
永青營造工程股份有限公司,0.0,0.0,0.0,0.0
永饌樓餐廳有限公司,0.0,0.0,0.0,0.0
永高五金開發有限公司,0.0,0.0,0.0,0.0
永高建設開發有限公司,0.0,0.0,0.0,0.0
永鳳企業有限公司,0.0,0.0,0.0,0.0
永鴻環保科技股份有限公司,0.0,0.0,0.0,0.0
汎偉航運股份有限公司,0.0,200000.0,0.0,0.0
汎太開發不動產仲介股份有限公司,0.0,0.0,0.0,0.0
汎德投資(股)公司,0.0,0.0,0.0,0.0
汎德精品股份有限公司,0.0,20000.0,0.0,0.0
汎德股份有限公司,0.0,0.0,0.0,0.0
汎福金屬工業股份有限公司,0.0,350000.0,0.0,0.0
汎美科技企業有限公司,0.0,0.0,0.0,0.0
江井金屬股份有限公司,0.0,0.0,0.0,0.0
江城建設(股)公司,0.0,0.0,0.0,0.0
江城建設股份有限公司,0.0,0.0,0.0,0.0
江奇實業股份有限公司,0.0,0.0,0.0,0.0
江牙醫診所,0.0,5000.0,0.0,0.0
江錫麒律師事務所,0.0,0.0,0.0,0.0
江鍛工業股份有限公司,0.0,0.0,0.0,0.0
江陵建設股份有限公司,200000.0,0.0,0.0,0.0
池冠興業有限公司,0.0,0.0,0.0,0.0
汯德州實業行,0.0,0.0,0.0,0.0
汲祇鎮股份有限公司,0.0,0.0,0.0,3000.0
汶宏企業有限公司,0.0,0.0,0.0,0.0
汶松實業股份有限公司,0.0,0.0,0.0,0.0
沁月產後護理之家,0.0,0.0,0.0,100000.0
沂春企業股份有限公司,0.0,0.0,0.0,0.0
沂穎有限公司,0.0,0.0,0.0,0.0
沂進有限公司,100000.0,0.0,0.0,0.0
沃亞科技股份有限公司,0.0,0.0,0.0,0.0
沃克技研(股),0.0,0.0,0.0,0.0
沅利建設股份有限公司,0.0,0.0,0.0,0.0
沅宬廢棄物回收有限公司,0.0,0.0,0.0,0.0
沅山實業股份有限公司,0.0,0.0,0.0,0.0
沅慶系統工程股份有限公司,10000.0,0.0,0.0,0.0
沅益食品有限公司,0.0,0.0,0.0,0.0
沅祥企業社,0.0,0.0,0.0,0.0
沅興木業有限公司,0.0,10000.0,0.0,0.0
沅通營造有限公司,0.0,220000.0,0.0,0.0
沅錩有限公司,0.0,550000.0,0.0,0.0
沅順塑膠企業有限公司,0.0,100000.0,0.0,0.0
沈氏藝術印刷(股),0.0,0.0,0.0,0.0
沈氏藝術印刷股份有限公司,0.0,0.0,0.0,0.0
沙蒙國際有限公司,0.0,10000.0,0.0,0.0
沛呈企業有限公司,0.0,0.0,0.0,0.0
沛喜股份有限公司,200000.0,0.0,0.0,0.0
沛美生醫科技股份有限公司,0.0,0.0,0.0,10500.0
沛豐開發股份有限公司,0.0,0.0,0.0,0.0
沛郁工程有限公司,0.0,30000.0,0.0,0.0
沛錦科技股份有限公司,0.0,0.0,0.0,100000.0
沛鑫寬頻多媒體有限公司,0.0,0.0,0.0,0.0
河堤國際商旅股份有限公司,168800.0,0.0,0.0,0.0
河東環保工程有限公司,0.0,0.0,0.0,0.0
河瀚實業股份有限公司,0.0,150000.0,0.0,0.0
河見電機工業股份有限公司,0.0,30000.0,0.0,0.0
河邊有限公司,0.0,0.0,0.0,0.0
